Time,EEG_C3,EEG_C4,EEG_O1,EEG_O2,EEG_F3,EEG_F4,EEG_P3,EEG_P4,ECG_I,ECG_II,ECG_III
19.948,-2.45654354424097e-05,5.192743791983448e-06,2.8948724416075518e-05,2.780355323205e-06,-4.992560612682134e-06,-1.8233320898301848e-05,5.136292597950224e-05,-2.2074313925005873e-05,6.0771404826092236e-05,3.598697350553679e-05,0.00017654908036036378
19.95,-2.770039893720116e-05,4.140803718828333e-06,3.312249852004564e-05,-5.126841834768905e-06,-5.404990103391735e-06,-1.7435504712068974e-05,5.5347501907008105e-05,-1.923256677419982e-05,4.3490529413743034e-05,7.535500983689315e-06,0.0001062663472118404
19.952,-3.015837119569096e-05,3.4664816808530094e-06,3.65346177079573e-05,-9.770038373555365e-06,-6.177572095338502e-06,-1.7009658400948747e-05,5.994116227103777e-05,-1.578123651379922e-05,-1.0724077564601576e-05,-0.00010770934542524609,0.00011132235203392725
19.954,-3.1497743845458075e-05,2.3544661275845236e-06,3.482231132796756e-05,-1.4626963173327421e-05,-6.82521090612992e-06,-1.6804204031115564e-05,6.352031655961639e-05,-1.1998973199391708e-05,-2.3771046097023422e-05,-2.7483782999031715e-05,7.888040282379911e-05
19.956,-3.3433254960196845e-05,3.06621233400441e-06,3.8965312195082595e-05,-1.9307228113114444e-05,-9.191875664959777e-06,-1.7316452096830433e-05,6.401744395246566e-05,-5.692810092292583e-06,-2.561007933534799e-05,-2.4478681590128073e-05,0.0001097697497998775
19.958000000000002,-3.383531674659428e-05,3.4637261317909085e-06,4.1624554681487414e-05,-2.1635264634057078e-05,-1.2071353182489761e-05,-1.7430843031938567e-05,6.409059210338616e-05,-1.5218875791950147e-07,-1.4149965336263778e-05,3.592320637436713e-05,0.00013395223889105056
19.96,-3.536669933201234e-05,4.555526106167817e-06,4.4378658566134915e-05,-2.3921492937995364e-05,-1.4406320522713706e-05,-1.771524317456025e-05,6.0737735655895736e-05,8.076809290070705e-06,-4.080829872486349e-05,-2.3964617136749116e-05,0.00010447963815547921
19.962,-3.5398229586619954e-05,4.532904909844382e-06,4.7764248406189456e-05,-2.3339920410818587e-05,-1.719487001811866e-05,-1.8726556333302644e-05,6.052153064195755e-05,1.2249951450783136e-05,-7.456070062267284e-05,-9.727589409095776e-06,0.00017526525953188909
19.964000000000002,-3.679892434307715e-05,6.507347161998717e-06,4.9810442514581265e-05,-2.0454086509367863e-05,-2.062366898347634e-05,-1.790224020340533e-05,5.456331197712017e-05,1.8953962754653272e-05,-0.00012900473049345566,-0.00011486785104950646,0.0002014521545124986
19.966,-3.813880475392594e-05,6.445650403336513e-06,5.041789552962058e-05,-1.729481786762043e-05,-2.238288446531406e-05,-1.7821922265347047e-05,4.6873947814374075e-05,2.3985360835127984e-05,9.97771368577114e-06,4.1346465439322304e-05,0.00010202183776037056
19.968,-3.8816411553267616e-05,6.080658118363708e-06,5.53695640775744e-05,-1.3380783234433916e-05,-2.4615045745761177e-05,-1.8411656827889188e-05,3.997194977850212e-05,2.9740139332369122e-05,7.880959506047157e-05,-3.7826607241980874e-05,0.00014006907397606143
19.97,-3.9745743818585534e-05,5.682180712805869e-06,5.5414018664010694e-05,-7.1190369281967785e-06,-2.5771391244247013e-05,-1.8175469219196437e-05,3.1703940474874727e-05,3.32509261681113e-05,2.8330574100723183e-05,4.595870842601058e-05,0.00015098310838663494
19.972,-4.007146943181146e-05,4.0775765919137665e-06,5.795205092193012e-05,4.268803545398804e-07,-2.6022095330562965e-05,-1.8477141967526042e-05,2.5128157228682643e-05,3.681073246841672e-05,7.067964712587894e-07,-8.159086928813239e-07,0.00018892115305120733
19.974,-3.910337365361322e-05,2.5096119596149658e-06,5.880074040488403e-05,6.3573103800015315e-06,-2.5482600195434125e-05,-1.729189037025235e-05,1.8424052973983573e-05,3.9689713078943236e-05,-2.6970980714449704e-05,-2.1800845055133936e-05,0.00012624603663975733
19.976,-4.012978958638537e-05,-1.7759187401323538e-06,5.8628503434638874e-05,1.3744889828799084e-05,-2.5158358259586706e-05,-1.633851368327664e-05,1.2043908541065355e-05,4.229442178135846e-05,4.0256281167228384e-05,-9.979415961526679e-05,7.557321497797633e-05
19.978,-3.8637577411800336e-05,-5.862286805966638e-06,5.5664720975715694e-05,1.9382827536906403e-05,-2.3183735583562877e-05,-1.4473917898454502e-05,6.952007980848813e-06,4.17623035358202e-05,2.5755453459416473e-05,-4.928549528692189e-05,0.0001351858195120775
19.98,-3.711460752033521e-05,-9.105196206227909e-06,5.629702895678055e-05,2.565473675289355e-05,-2.056433272527262e-05,-1.4030034588021088e-05,1.9236709479304556e-06,4.181712088129457e-05,-3.606734965909943e-05,-4.845872714870706e-05,0.00010569576228610805
19.982,-3.426365953771371e-05,-1.5071410090870108e-05,5.344422487158604e-05,2.9924548042630015e-05,-1.7208127948062496e-05,-1.3572624370443863e-05,-1.034753655375499e-06,4.304569825031999e-05,6.7680401680075185e-06,3.2949216141916464e-05,0.00019733464776369811
19.984,-3.1583131294264034e-05,-2.151412532880533e-05,4.99281929855621e-05,3.2386477946623737e-05,-1.3712682701877739e-05,-1.3013420268081314e-05,-3.510366527988676e-06,4.086344366701439e-05,-4.067600915921297e-05,-9.20450497673542e-05,0.00010980859919326268
19.986,-2.7559704113106685e-05,-2.639714708966392e-05,4.6348009618993066e-05,3.626472188804522e-05,-1.1065233951899303e-05,-1.2524821638087063e-05,-3.99679068171833e-06,4.095126005578711e-05,-2.3499262058591976e-05,-2.440037230592517e-05,0.00021897112490701592
19.988,-2.192914010364241e-05,-3.238059630164036e-05,3.974074582289297e-05,3.475311945410904e-05,-8.276992248150776e-06,-1.2818799178497512e-05,-3.836849486969753e-06,4.07694930350175e-05,1.4863112504407522e-05,5.674990173607563e-07,0.00015359305665790798
19.990000000000002,-1.6994096307245558e-05,-3.8171531100320506e-05,3.404347764464772e-05,3.395403704093581e-05,-6.150887897554292e-06,-1.4741962910786025e-05,-4.4758283848466205e-06,4.073647386076124e-05,7.614924209945071e-05,1.124613680386577e-05,0.00021454596215124885
19.992,-9.925763005732549e-06,-4.146910083596657e-05,2.8302679829030192e-05,3.620919659139265e-05,-2.6429746856145117e-06,-1.585515073498831e-05,-3.613378358412071e-06,3.953887432795619e-05,6.638727135530483e-05,2.720550015782155e-06,0.0001531709390673034
19.994,-2.4158982124119057e-06,-4.391549316607368e-05,2.2234006727251146e-05,3.3803311250557854e-05,-1.5540925186784787e-06,-1.8039450193126113e-05,-1.0127655875668197e-06,3.876996408521299e-05,-7.2266937396739494e-06,1.517584427028524e-05,0.0002112396829257098
19.996,4.176774592511552e-06,-4.7141114182633524e-05,1.317047107941135e-05,3.2006579261219345e-05,3.8489394332193045e-07,-2.157643592552765e-05,-3.409840645276976e-06,3.94242706122643e-05,-1.8157384691012367e-06,9.932891982727288e-07,0.0001590580960915373
19.998,1.294427397272102e-05,-4.832036307419699e-05,8.187521015784476e-06,3.2611205972413126e-05,2.319981678203947e-06,-2.4742719539889024e-05,-3.1897656997752513e-06,3.602268980573324e-05,1.13295813217578e-06,2.8536430774332986e-05,0.0001824001112654327
20.0,2.0012397071306534e-05,-4.84761018775712e-05,2.1564702821441883e-06,3.272022876803184e-05,3.119314686910184e-06,-2.7873412827660612e-05,-3.7513385247134626e-06,3.53406135418434e-05,-5.6544390415876636e-05,-4.8620386397021684e-05,0.00022865396624180404
20.002,2.612815128368334e-05,-4.72485981241987e-05,-5.068937028989786e-06,3.323966772573042e-05,4.898903958077683e-06,-3.2078491648822084e-05,-6.340846535768588e-06,3.411230157167421e-05,-7.324234938498016e-05,5.204739919164893e-05,0.00027206036474061913
20.004,3.2640428627903704e-05,-4.536322801222289e-05,-1.1609039221402552e-05,3.547247889222876e-05,5.1717643775970405e-06,-3.4329322331773126e-05,-9.426925853286576e-06,3.1742549994096146e-05,4.905318813149243e-06,5.4872796587569955e-06,0.00013151249379758648
20.006,3.61918130413001e-05,-4.310236882140649e-05,-1.9334120030128484e-05,3.8760139051060496e-05,6.428241371217169e-06,-3.669470403742514e-05,-1.3555119725118931e-05,2.855052280014567e-05,3.83766840783872e-06,-4.9567561087996365e-05,0.00024670361934768596
20.008,4.149366126654355e-05,-3.8745239467271055e-05,-2.6949148268811744e-05,4.329827320141683e-05,7.1414867079844025e-06,-3.7483691364453676e-05,-1.857362658925785e-05,2.7137829637943063e-05,-4.122079642900976e-05,6.5048186802794454e-06,0.00034200952579910033
20.01,4.328077664382544e-05,-3.665158265500518e-05,-3.328275735068941e-05,4.879733494141538e-05,8.963088969907314e-06,-3.7867506474668725e-05,-2.2657287851749398e-05,2.2408451284535514e-05,-9.37166652235452e-05,7.356313027416301e-05,0.000241920880605255
20.012,4.4217105645027123e-05,-3.1278667309703034e-05,-3.917840244309316e-05,5.392928344475955e-05,1.0530875103210903e-05,-3.7640844824291686e-05,-2.8774568101694985e-05,2.0672066155225173e-05,9.586683452010065e-05,-2.2607749083133547e-05,0.00021549461714756498
20.014,4.371222201159002e-05,-2.7373829626571313e-05,-4.852161694092879e-05,5.771678818909299e-05,1.3001380906292359e-05,-3.641004743232555e-05,-3.2877163665586004e-05,1.722832101129402e-05,-6.612867349138078e-05,-1.8605241683979913e-05,0.0001989823598167427
20.016000000000002,4.2691275626733244e-05,-2.424073581044206e-05,-5.500637537075801e-05,6.235303066869027e-05,1.4233358973634546e-05,-3.431669815724072e-05,-3.958637253921928e-05,1.4573976686953779e-05,5.56952759144941e-05,-3.908681695783597e-06,0.00023769471112331322
20.018,4.1702084226533525e-05,-1.9941715746888107e-05,-6.328168288204607e-05,6.643657489497631e-05,1.73765653016339e-05,-3.091559716709396e-05,-4.3605449502057605e-05,1.3520875873686907e-05,4.164758795958979e-05,-0.00012325449063405302,0.00026888571185658346
20.02,3.826590430595549e-05,-1.6401315915433337e-05,-7.336343935483497e-05,6.888698849807597e-05,2.0218267788275958e-05,-2.9006451904907107e-05,-4.5172393631438514e-05,1.2740271470605911e-05,3.797375818568799e-05,5.335845090811379e-05,0.0002509884348586494
20.022000000000002,3.583981946848173e-05,-1.352389660233703e-05,-8.121639630519267e-05,7.127869048245618e-05,2.2114395742358573e-05,-2.523009377343412e-05,-4.845333526085215e-05,1.1040877744289906e-05,0.00010361026549233256,-4.4344543172479164e-05,0.0003314739355260009
20.024,3.276821378346876e-05,-9.771478288926654e-06,-8.365388583079689e-05,6.942127900004357e-05,2.4747972565106035e-05,-2.2606824822125555e-05,-4.4689337266023904e-05,9.60594080262986e-06,-3.1120697568729905e-05,5.198173949856503e-05,0.00026927437332087016
20.026,2.960241917062448e-05,-8.622265685496662e-06,-9.110386788631271e-05,6.637516323856423e-05,2.6582501998723674e-05,-1.8449806708248612e-05,-4.501770304397432e-05,1.0400128370909296e-05,-1.7209977967920236e-05,-5.3850302932941516e-05,0.00019205589748875324
20.028,2.8724643358013966e-05,-7.0221748736177344e-06,-9.474032168055874e-05,6.308152630640006e-05,2.7677777354087915e-05,-1.561864793477122e-05,-4.3711702370596954e-05,9.029050114812508e-06,3.231249272717511e-05,-6.58301006250966e-05,0.00027740922600244414
20.03,2.5435874351684777e-05,-5.057859312124784e-06,-9.487980056634313e-05,5.716510387759886e-05,2.8864288316920438e-05,-1.5435126397850618e-05,-3.98810326207352e-05,1.1944546607563834e-05,-2.4801223321754652e-05,3.485342703125806e-05,0.0003217880755756851
20.032,2.4110908723075678e-05,-3.504869239914754e-06,-9.545711699718981e-05,4.957606196609679e-05,3.0072273004459086e-05,-1.398202557254774e-05,-3.647230531742533e-05,1.2353570016272146e-05,4.07999938702048e-05,-4.887229747483707e-05,0.00030026592900471037
20.034,2.2624684378826605e-05,-1.8908635239759163e-06,-9.548387742729333e-05,4.2281773903123874e-05,3.099097455049848e-05,-1.618599827452543e-05,-3.0498923875911363e-05,1.2323082072638318e-05,-2.3981051112227013e-05,-1.9393387655682864e-06,0.0003423362827389975
20.036,2.2917772838253806e-05,-9.343426079472918e-07,-9.088972064413313e-05,3.127128165971669e-05,3.1870206349692404e-05,-1.839575017374938e-05,-2.7451769385256055e-05,1.3588393661543494e-05,-6.163334350415653e-05,-5.430657444805445e-06,0.00033312242520969475
20.038,2.2832996553634892e-05,-5.971302965276407e-07,-8.228259615103497e-05,2.295398559702312e-05,3.17690142670358e-05,-2.0342863767284585e-05,-2.3836602551412974e-05,1.3573844801444539e-05,1.2856500101686188e-05,1.688396850097408e-05,0.00024860556001109955
20.04,2.2785743575011337e-05,2.762824693713371e-07,-7.575195943084886e-05,1.522395529907364e-05,3.207817882453656e-05,-2.3852258968864414e-05,-2.0609805084218217e-05,1.2720291968361516e-05,2.2020796815491087e-05,-5.259292166832527e-05,0.0002463855160570631
20.042,2.2526378108253103e-05,1.12128496860886e-06,-6.54064827051433e-05,6.8555608623243575e-06,3.249267650639277e-05,-2.8626371354047454e-05,-1.7182867338078057e-05,1.3278435606449822e-05,-2.9631813409384486e-05,-1.828370518917643e-05,0.0002659909920999031
20.044,2.1265519779765064e-05,1.7983715993596214e-06,-5.523216677665699e-05,-2.8692556604164257e-07,3.18839291052061e-05,-3.32500893040194e-05,-1.3941852254198567e-05,1.3650728604526518e-05,-3.973981607208969e-05,-1.861663015929763e-05,0.000314334426927977
20.046,2.1672090622149967e-05,2.7151005217813398e-06,-4.525331293239842e-05,-4.93571922957467e-06,3.0515219545225937e-05,-3.706750704097994e-05,-1.0848858433039649e-05,1.1713638413372112e-05,-2.347741595012401e-05,-2.5291490741268628e-05,0.00031476231718994044
20.048000000000002,2.0296660690841514e-05,2.4045832236700035e-06,-3.326835482809162e-05,-7.991816846072303e-06,3.083211439434679e-05,-3.873281364446085e-05,-1.1384969868095152e-05,1.3217439456508852e-05,6.346832972985889e-05,-2.232607273306956e-06,0.0003241210968092448
20.05,1.8951374601992084e-05,1.580530047045177e-06,-2.257942565225669e-05,-9.033729234361691e-06,2.982871561835861e-05,-4.1884964926714635e-05,-9.862294364316627e-06,1.291208874972882e-05,-2.835492367564972e-05,6.697641392441904e-06,0.00026969182817709165
20.052,1.605875704939257e-05,7.938892594132503e-07,-1.2671946291559222e-05,-9.78799767783344e-06,2.859481904637701e-05,-4.214743350598866e-05,-9.70715826505571e-06,1.3088424225175419e-05,4.0706015618857945e-05,6.901671764624455e-05,0.00040906023869702215
20.054000000000002,1.3422905550537082e-05,-1.1735649091453955e-06,-3.513370050139817e-06,-9.232352861219106e-06,2.7397474227540858e-05,-4.202389501585943e-05,-1.1206905585296495e-05,1.3063602438045772e-05,6.3491967376814e-05,5.779300658122331e-05,0.0003356596645775941
20.056,9.30263910729116e-06,-2.8469191929855546e-06,2.1780491939401166e-06,-6.229020338180107e-06,2.590351425497081e-05,-4.277200318594581e-05,-1.2691982453427183e-05,1.3791153322016415e-05,8.487306142616805e-05,9.605682863637095e-05,0.0003518999388266933
20.058,6.018630608269408e-06,-4.1376035672223105e-06,8.093129945253775e-06,-3.9059712998304545e-06,2.4980733422602318e-05,-3.906598952763309e-05,-1.3865198747979097e-05,1.7112345359739113e-05,-1.2819969987761357e-05,3.6498931812570865e-05,0.0003261888014680027
20.06,3.678704250276691e-07,-6.604082613789017e-06,1.0357490319814982e-05,-2.0808820876993555e-08,2.267926534674717e-05,-3.456934343105722e-05,-1.611166435441723e-05,1.937438471324508e-05,-1.4107122981402554e-05,-2.896704135821045e-05,0.0003293874421036286
20.062,-3.1821932193468234e-06,-8.886382079893107e-06,1.4973585788428204e-05,4.868953097179056e-06,2.006020079621084e-05,-3.148967791061417e-05,-1.5483929725342955e-05,2.2579172695421462e-05,5.842862001682604e-05,9.02602785496056e-05,0.000285697975230596
20.064,-8.365454158733626e-06,-1.240916522296211e-05,1.380090984210514e-05,1.0066651349417529e-05,1.6835039057851965e-05,-2.5803642133841763e-05,-1.7575174447559713e-05,2.742996799956745e-05,5.380142719234179e-05,8.767673543238386e-05,0.000297340225658446
20.066,-1.0764319774817368e-05,-1.5062103285096774e-05,1.603695260263574e-05,1.40176998978942e-05,1.4103743699118605e-05,-2.191253531391045e-05,-1.861460332550719e-05,3.2467112399287664e-05,9.697980063691384e-05,5.9132871302698e-06,0.00028445723172948353
20.068,-1.4042697694579734e-05,-1.854337578618472e-05,1.2660030541256345e-05,1.780024562875293e-05,9.339378398014774e-06,-1.660098421754509e-05,-1.7390428324956213e-05,3.91027185255784e-05,-7.570925392957774e-05,0.00010514659873385198,0.00034962087498698806
20.07,-1.5387130802160234e-05,-2.12791322517342e-05,1.146757074150943e-05,2.140073759770584e-05,5.600001800476768e-06,-1.2331202880240191e-05,-1.7622045375791606e-05,4.3564279120976656e-05,1.201569787709868e-05,5.701982395428807e-05,0.0002877941946737872
20.072,-1.608905224193312e-05,-2.2258839805717246e-05,8.939054073216172e-06,2.3940624689119407e-05,1.798338209112703e-06,-9.603832722595649e-06,-1.899665191959518e-05,4.91297649986259e-05,0.00012310755140549964,0.00011977081260487692,0.0002967026687906117
20.074,-1.7017695449803983e-05,-2.70257687658731e-05,6.56540277235247e-06,2.737838111585906e-05,-2.9213320489065676e-06,-7.828319034387548e-06,-1.8025872482276853e-05,5.316478112721906e-05,-2.3519064125304733e-05,9.561588732035051e-05,0.00037648171494812253
20.076,-1.4120692351793825e-05,-2.9411300309371097e-05,6.80181042045001e-06,3.007600134877483e-05,-6.136081381095426e-06,-7.322413156355364e-06,-1.7050753375037377e-05,5.679049081921999e-05,3.5219462217696426e-05,0.0001501233095646609,0.00033558569580463093
20.078,-1.1929818602658458e-05,-2.9688819523899275e-05,4.832366338580415e-06,3.442294105598148e-05,-8.968325427560294e-06,-7.14686498128708e-06,-1.708912244957546e-05,5.895485211559e-05,0.00020026799772646756,0.00013774141123840296,0.00029081442092606177
20.080000000000002,-8.126170578596868e-06,-3.078841428861082e-05,5.535166421701391e-06,3.403801667974999e-05,-1.1220394788246422e-05,-1.0389828411698197e-05,-1.662324927550046e-05,6.010982256669063e-05,0.00013522955636927414,0.00014538274891416137,0.00030629523002997553
20.082,-5.00830925077834e-06,-3.191328400444658e-05,5.054368726512915e-06,3.6332818908126806e-05,-1.2716529592515163e-05,-1.3108436318881201e-05,-1.8261301862575782e-05,6.007994154221489e-05,0.00010312427222735818,0.00016473836659674254,0.0003239841710070178
20.084,2.012614669824193e-08,-3.4108090499944574e-05,6.173583147079418e-06,3.8882924933377215e-05,-1.4111794424638273e-05,-1.6244621840956297e-05,-1.7650850334064723e-05,5.6853893689086506e-05,0.00020248327320003951,0.00012603049254281983,0.0002325899840671135
20.086000000000002,5.716236632061455e-06,-3.385651371652613e-05,8.991618048058367e-06,4.204491371852986e-05,-1.3879260486792752e-05,-2.0582900774854755e-05,-1.7667848262311072e-05,5.645035147222571e-05,0.00019284585423566493,0.00017064851638036137,0.0003167681234544161
20.088,9.23128623630382e-06,-3.479774779889116e-05,1.0687908684822184e-05,4.333164662014681e-05,-1.2145881754145185e-05,-2.5727014684712033e-05,-1.78472032185865e-05,4.9823925926141844e-05,0.0001748217576498706,0.00019055517270533657,0.0003121043490470909
